sentiment,content,at
Positif,Aplikasi sudah berjalab normal. Terimakasih!,2024-06-07 09:11:33
Negatif,"Saya sebagai cs sudah 3 tahun kog tiba"" akun saya harus login baru lagi ya.. padahal akun lama sudah jadi pelanggan utama / prioritas, tapi harus otorisasi pakek nomor dan nomor yg lama padahal udah ga dipakek.. pas login baru, respon driver lambat karena bukan pelanggan utama / prioritas mungkin ya. Capek ah",2024-06-07 09:08:56
Positif,mantap tepat sasaran,2024-06-07 08:44:29
Positif,sangat bersahabat tetangga komplek beliau,2024-06-07 07:39:15
Positif,"Fast arrival, driver ramah, lebih ekonomis dibanding ojol lainnya. Smoga terus berjaya & sukses slalu. Terimakasih",2024-06-07 07:21:48
Positif,deiver nya baik dan ramah,2024-06-07 06:42:54
Positif,pelayanan sangat bagus👍,2024-06-07 06:17:26
Positif,keren pelayanan cepat,2024-06-07 06:01:57
Positif,terimakasih pak semoga Allah selalu lancarkan rejeki bapak Aamiin 🤲🤲,2024-06-07 05:59:20
Negatif,"Aplikasinya bagus, murah juga hanya saja maps nya masih kurang lengkap. Kemudian untuk sistem pembayarannya juga hanya bisa dilakukan secara tunai, mungkin lain kali bisa ditingkatkan lagi. Karena sering sekali memperbaharui aplikasi tapi tidak ada yg berubah.",2024-06-07 05:43:56
Positif,pelayanan prima dan driver sangat familier,2024-06-07 05:00:48
Positif,baik pelayanan nya jga bagus trimksh,2024-06-07 04:54:42
Negatif,"Saya isi saldo 20rb malah msuk 14rb....aneh, gamau top up lg",2024-06-07 04:47:20
Negatif,"Sbgai pengguna everyday maxim, mohon maaf saya kritik drivernya pada kurang pengertian, angkut penumpang siang2 hrs nya langsung ditawari helm aja biar ga kepanasan walaupun tujuan nya ga melewati jalan raya. Dan pemilihan rute kebanyakan yg muter2, pdhl ada alternatif nya yg lebih cepat sampai tujuan dan jauh dari kemacetan.",2024-06-07 04:16:02
Negatif,Sejauh ini pelayanan bagus tapi kenapa pembayaran via saldo kas pro tidak dapat di gunakan?,2024-06-07 03:53:47
Positif,"cepat, sopan dan rapi",2024-06-07 03:47:58
Positif,"mantap boss,murah poll,semoga tambah maju ya dan sejahtera drivernya",2024-06-07 03:43:07
Negatif,"MAXIM drivernya tolong di LATIH , Saya pesan CAR dari SLBN10 Ke Tambora harga 64.500 menjadi harga 81.500. Driver TIDAK MEMBERI JAWABAN BAIK ketika saya bertanya kenapa HARGA NAIK, DI KETERANGAN dibikin WAKTU TUNGGU 34 MENIT PADAHAL Supir tidak ada menunggu kita 1 menitpun karena kita STANDBY, HAI PIHAK MAXIM yang kalian bawa kemarin MURID² DISABILITAS😭 TETAPI KALIAN TEGA MENAIKKAN TARIF TANPA KEJELASAN.",2024-06-07 03:42:22
Positif,"Pengemudi: Eka Widiyatama dengan Motorcycle, warna merah, nopol KT4833CAG. Selamat menikmati perjalanan!",2024-06-07 03:09:24
Positif,"driver sangat sopan, sampek2 diem terus 😂😂😂",2024-06-07 02:59:01
Negatif,"Sejauh ini saya sudah menggunakan maxim lumayan lama dan semua orderan di laksanakan dengan bak. Namun bru saja saya di anter sama mitra namun setelah saya sampa pada tujuan, si mitra membatalkan pesanan agar saldo dia tidak berkurang. Tolong diperiksa a/n Janly/janli pemesanan daerah universitas yapis papua pengantaran ke jl mapia dok 5 atas. Kalau tidak digubris saya akan turunkan bintang jadi 1.",2024-06-07 02:44:36
Positif,mantap dan cpat,2024-06-07 02:02:06
Positif,semoga selalu jadi layanan jasa yg The best,2024-06-07 01:40:55
Negatif,"Hari ini 7 Juni pk. 06 pagi anak saya perempuan memesan Maxim motor dr Rusun Bidaracina ke SMA N 9, yang biasa nya ditempuh 15 menit tp sampai 30 menit lebih tidak sampai ke sekolah, krn drivernya muter-muter entah kemana sampai anak saya ketakutan dan minta diturunkan dan driver minta bayaran 20.000 dari 11.200 tarif normal. Akhirnya anak saya tidak bisa masuk sekolah, krn terlambat dan ketakutan. Kami mohon ditangani driver yang bernama : Prasetyo Bayu dg no. B 5340 TBL.",2024-06-07 01:24:44
Positif,ramah dan motornya bersih,2024-06-07 01:19:25
Positif,baru coba dan tarif standard,2024-06-07 01:06:06
Positif,bagus dan aman,2024-06-07 00:23:33
Negatif,Kenapa maxim tarifnya jadi sama dengan platform lain? Dulu pakai maxim karena lebih murah.,2024-06-07 00:06:43
Positif,"cepat,dan ramah",2024-06-07 00:02:49
Positif,"Memudahkan pengguna maxim,,on time",2024-06-06 23:56:04
Negatif,maps nya perlu di perbaharui,2024-06-06 22:53:47
Negatif,apaan cari pengemudi lama helm gk bagus byk minusnya lah klo mau percepat nambah biaya gk jelas btl,2024-06-06 22:49:14
Positif,drivernya sangat membantu karena pertama menggunakan. suskes selalu.,2024-06-06 19:53:27
Positif,"mantap , selalu standby saat di butuhkan",2024-06-06 16:05:00
Negatif,good driver nya inisiatif mencarikan toko lain kalau toko yg tempat pesannya tutup .,2024-06-06 15:42:16
Positif,"thank Abang Maxim... sudah di antar sampai tujuan, Abang nya ramah....",2024-06-06 14:45:52
Positif,"ramah,terima kasih.",2024-06-06 14:45:42
Negatif,"Driver mobil nya ugal ugalan,ada org naik motor di sambar dgn mobil yg ada tulisan maxim Hbs sambar motor nya ,mobil maxim nya lgsg kabur",2024-06-06 14:23:00
Positif,Lumayan menyenang kan dalam perjalanan,2024-06-06 14:21:32
Positif,terimakasih pak driver good excelent sukses selalu🙏🙏,2024-06-06 13:51:12
Positif,"ramah,baik dan sopan terimakasih 🙏",2024-06-06 13:47:13
Positif,"mantap aplikasi nya, murah, drivernya baik baik",2024-06-06 13:39:20
Positif,oke orang nya ramah bawa motornya tenag lagi,2024-06-06 13:10:41
Positif,"mantap, bagus sekali pelayanan nya makasih",2024-06-06 13:02:07
Negatif,boong lu saldonya gak bisa dipake,2024-06-06 12:42:03
Positif,ongkir murah dan drivernya cepat,2024-06-06 12:13:29
Negatif,Aplikasi ga mutu ngga bisa di pakai nunggu driver lama eror 2kali dalam 1 jam,2024-06-06 12:03:37
Negatif,Aplikasi taaaaaeeeeekkkkk inii jangan didownload nyesseell,2024-06-06 12:02:54
Negatif,Makin lama makin ngga jelas ngga ada akses internet mulu padahal sinyal kenceng pake wifi juga,2024-06-06 12:00:08
Negatif,Di update malah gak jelas aplikasinya,2024-06-06 11:57:22
Negatif,"Apk tolol buka grab gojek bisa, yt, tiktok jg bisa, cuma maxim doang yg menghubungkan terus pdhal yg lain lancar",2024-06-06 11:55:57
Negatif,"Driver melarat, argo murah, sering error",2024-06-06 11:52:45
Negatif,"Aplikasinya bagus, tapi mohon di perbaiki atas koneksinya, padahal jaringan bagus tapi gak mau buka aplikasinya",2024-06-06 11:51:59
Negatif,terimA kasih ada aplikasi kadang lelet memesan driver,2024-06-06 11:46:46
Negatif,"Aplikasi lemot, aplikasi driver paling bawah, banyak bug, sinyal bagus malah terbaca jelek",2024-06-06 11:44:30
Negatif,chatnya suka ga ada notif,2024-06-06 11:30:22
Negatif,sistem error gk bisa log in apalikasi rusak,2024-06-06 11:25:03
Positif,pengemudi serasa kayak keluarga.baik juga sopan,2024-06-06 11:20:56
Positif,sopan dan ramah,2024-06-06 11:07:34
Positif,"Terima kasih maxim dan Mas nya, Antaran yg paling jauh selama ini, Good Job dan Sukses Selalu",2024-06-06 10:11:13
Positif,mantap tarifnya relatif murah,2024-06-06 09:58:55
Positif,ramah bener driver nya..,2024-06-06 09:53:21
Negatif,gak bisa diakses,2024-06-06 09:31:42
Negatif,Ternyata cuman akal-akalan maxim doang voucher 100 Ternya maximnya loading doang pas di buka,2024-06-06 09:21:50
Negatif,helm tidak berkaca dan berkancing pengaman,2024-06-06 09:19:34
Negatif,"Setiap mau masuk selalu ada notif ""tidak dapat terhubung ke layanan. Silakan periksa akses ke internet dan cobalah untuk masuk kembali"" padahal akses internet saya baik baik saja",2024-06-06 09:14:58
Negatif,"Kemarin masih Bagus Pas udah update malah susah masuk, kendala jaringan padahal jaringan bagus bagus aja cuma app maxim yg gk bisa di buka,.",2024-06-06 09:09:56
Positif,"aplikasi gabisa masuk, maintenance terus",2024-06-06 09:07:06
Negatif,sangat buruk susah banget nyari lokasi!! lokasi tidak di temukan muku setiap dicari !! pakai gojek bisa cepat ditemukan lokasiny!!! tolong segera diperbaiki,2024-06-06 09:04:40
Negatif,"Gajelas, orang pake wifi gabisa akses",2024-06-06 09:01:33
Negatif,Loading lama hp spek itel p55 nfc aja Ram 24 GB aja ngak bisa masuk,2024-06-06 08:52:33
Negatif,bangsatt mau login juga susah bener,2024-06-06 08:44:21
Negatif,Tolong di perbaiki untuk titik pencarian titik tujuan belum sempurna...masih banyak mis memasukan alamat tidak sesuai dengan titik nya,2024-06-06 08:19:07
Positif,penjemputan cepat dan peLayanan sangat baik👍👍👍,2024-06-06 08:06:56
Negatif,Kocak gua udah tf uang ke Maxim kenapa error anjir???? Gak kedeteksi saldo??? perbaiki,2024-06-06 08:03:55
Positif,"pelayanan sangat baik, mobil bersih, sopir ganteng. maxim terbaik",2024-06-06 08:01:04
Negatif,Makin ke sini makin gak jelas titik jemput harus nunggu lama & kadang driver suka rewel tentang tarif yg sudah ditetapkan bikin males saja pelanggan. Tolong banyak diperbaiki lagi pelayanan nya.,2024-06-06 07:59:39
Negatif,"gede bgt potongan admin nya woyyyyy, gw mo ngirit malah rugi-_ mana pengemudinya jrg punya kaspro lg. Dikensel mulu gw. Fakyu",2024-06-06 07:44:17
Negatif,"Parah bener aplikasinya, tiba² ke logout sendiri pas mau login lg ga bisa² kode otp nya ga muncul².. pantes aja driver maxim suka ngeluh orderan sepi, pengguna nya gada yg bisa login buat order perjalanan",2024-06-06 07:24:38
Positif,sangat ramah dan peduli,2024-06-06 07:15:27
Negatif,"Sudah beberapa kali naik maxim, saya merasa kecewa karena kebanyakan supir maxim, khususnya maxim car, tiap mau turun pasti ada biaya tambahan jadi harga yang tertera di aplikasi tidak sama dengan pas pembayaran, kenapa bisa begitu? Mana pelayanan nya kureng lagi",2024-06-06 07:08:12
Positif,"Driver ramah, dan perjalannan nyaman",2024-06-06 07:03:19
Positif,sangat cepat simpel ga ribet,2024-06-06 07:01:32
Positif,orgnya baik. ramah.bawa mtrnya jg selalu berhati2 tdk ugal2 an..terbaiklah pokoknya,2024-06-06 06:55:26
Positif,"tetap semangat cari cuan, krna ada yg harus di nafkahin,",2024-06-06 06:46:39
Negatif,Tolong untuk mobil nya kenapa kalo jarak dekat pada di cancel.jelek banget kesannya ini aplikasi.. padahal juga harganya 22rb,2024-06-06 06:45:22
Positif,alhamdulillah bapaknya baik ramah.,2024-06-06 06:36:53
Positif,"sangat bagus,Mantap",2024-06-06 06:26:51
Positif,"sangattt baguss luar biasa sehari"" breng maxim",2024-06-06 06:06:17
Positif,"bagus & nyaman, pengemudinya ramahh",2024-06-06 05:45:27
Positif,pelayanan cepat tanggap,2024-06-06 05:14:13
Positif,perjalanan aman dan nyaman 👍👍❤,2024-06-06 05:13:07
Positif,"pelayanan yg mudah, murah, cepattt... Terima kasih.",2024-06-06 05:09:11
Positif,pelayanan sangat puas,2024-06-06 05:02:32
Positif,"terima kasih Pak, semoga banyak dapat orderan",2024-06-06 05:00:51
Negatif,"kenapa saya tidak bisa mendaftar ya? apa mungkin karena eror? tapi saya sudah restart hp ttp tidak bisa. bahkan saya unistal beberapa kali. saya kecewa, karena tidak bisa daftar",2024-06-06 05:00:37
Positif,Tingkatkan dan sukses sll,2024-06-06 04:55:15
Negatif,Kok ada banyak ya tujuan2nya di map ada. Di map maxim gak ada tujuanya,2024-06-06 04:20:25
Positif,sukses trus buat maxim di payakumbuh,2024-06-06 04:15:19
Negatif,"Lama sekali cari yg mau menerima orderan,, padahal di sekitar nya banyak ojek maxim nya .. Tapi, ga ada yg mau terima .. Udah 2 kali begini, padahal lagi butuh² nya .. Cuaca juga bagus tapi pada ga mau terima orderan ... Kecewa sekali, coba pihak Maxim lebih teliti lagi cari orang yg benar² bertanggung jawab...",2024-06-06 03:55:54
Positif,kenyaman dalam jasa pelayanan transportasi 🙏🙏,2024-06-06 03:15:15
Negatif,"driver sering kali sesuka nya membatalkan pesanan . sudah menunggu lama2 , ujung2 nya driver minta batalkan pesanan",2024-06-06 02:59:05
Positif,cepat pengantarannya,2024-06-06 02:41:56
Positif,sangat puas untuk pelayanannya. terimakasih,2024-06-06 02:02:35
Negatif,driver tidak tau jalan,2024-06-06 01:49:20
Positif,"luar biasa.... mudah, gampang dan cepat",2024-06-06 01:29:41
Negatif,"udah masukin no telepon gk pernah dapet kode ny, bantu kk gimana caranya kk",2024-06-06 01:26:41
Positif,sangat bagus dan cepat orderan diterima 🙏,2024-06-06 01:13:22
Positif,terimaksih ya pak sudah mengantar dengan cepat,2024-06-06 01:05:36
Positif,pelayanan baik sesuai waktu,2024-06-06 00:53:05
Negatif,susah dapet titik penjemputan dan tujuan😭,2024-06-06 00:33:09
Negatif,"Terlalu sering menunggu lama sampai² terlambat pergi, susah cari pengemudi🥴🥴, Sudah begitu kalau di batalkan di kasih keluar dari aplikasi suruh kasih masukan no fon lagi baru tidak di kirim² kan kodenya🤦🏻‍♀️ Tapi sy suka harganya selalu pas² dlm poket😂 sukses sll",2024-06-06 00:14:35
Negatif,"Tiba"" keluar akun giliran mau masuk akun disuruh login tapi ga bisa masukin nomor telepon sebelumnya,admin tolong gimana nih",2024-06-05 23:50:23
Positif,sangat baik dan cepat👍,2024-06-05 23:49:35
Negatif,"Semakin sering berlangganan, malah dapat yang berbeda dari aplikasi, nama, orangnya, plat motor dan motornya Suka kesulitan saat TDK punya uang kecil, driver TDK pernah sigap membawa uang kembalian. Penumpang harus singgah2 dan menukarkan uang. Not recommended",2024-06-05 23:00:57
Positif,Alhamdulillah pak maksim ramh baik cepat ordernya?,2024-06-05 22:15:15
Positif,"aman, ramah, baik sat set",2024-06-05 18:53:30
Negatif,saya ingin memesan makanan tapi kenapa bayarnya ga bisa non cash? situ tertulis soon(segera) terus,2024-06-05 17:25:23
Positif,bapaknya baik dan ramah,2024-06-05 17:21:44
Negatif,"Saya sangat suka MAXIM,tolong perbaiki Maxim sering tidak TEPAT ALAMAT YG DITUJU,SUSAH MENCARI ALAMAT YANG TEPAT,MEMBINGUNGKAN",2024-06-05 16:58:50
Negatif,Di daerah sya untuk pelayanan foodnya kurang memuaskan dari segi pelayanan aplikasi,2024-06-05 16:42:38
Positif,pelayanan nya baik,2024-06-05 15:51:03
Positif,sangat membantu.terimakasih,2024-06-05 15:45:18
Positif,Drevernya baik rama sama pelanggan,2024-06-05 15:31:31
Positif,mau kemana pakai apilkasi maxim mau perjalan jauh dekat haraga murah dever rahama terimkasi,2024-06-05 15:24:00
Positif,lancar terus rezeki nya mas 🙏,2024-06-05 15:14:52
Positif,good joob pak. dan trimakasih,2024-06-05 15:14:47
Negatif,"banyak driver yang melakukan pelecehan kepada perempuan seperti meng elus elus paha kaki pelanggan dll, sudah banyak kejadian tetangga saya, bahkan adik saya jugabkena pelecehan driver Maxim yang ga beradab, tolong di seleksi lagi!!!",2024-06-05 14:45:33
Negatif,"Driver nya paraaaahh.. kasar banget, seumur2 pake ojol, baru nemu driver gak punya adab kaya gtu.",2024-06-05 14:05:24
Positif,pelayanan nya sangat bagus,2024-06-05 13:40:22
Positif,"baru pertama kali pakai maxim. ternyata ada penawaran harga yah. tapi gpp, masih terjangkau. terima kasih banyak maxim.",2024-06-05 13:38:22
Positif,"baik sekali dan murah senyum, semoga lancar selalu rezeki ta",2024-06-05 13:12:32
Positif,Pelayanan bagus. Tepat waktu. Pengemudi ramah.,2024-06-05 13:05:53
Positif,sangat tepat waktu,2024-06-05 12:49:41
Positif,"sangat membatu, tahu jalan dan ngobrolnya asik. Good Job 👍🏻😇",2024-06-05 12:42:22
Negatif,Chat gak kbca semua .,2024-06-05 12:37:55
Positif,alhamdullilah pak driver nya baik dan ramah 👍👍👍,2024-06-05 12:29:39
Negatif,ini aplikasi ga kerja sama dengan maps kali ya. susah amat tiap nyari jalan atau tempat tujuan. berasa pengen uninstall aja.,2024-06-05 12:16:21
Positif,terima kasih sebelumnya untuk driver nya,2024-06-05 12:07:22
Positif,"bapaknya baik bangeet, mantep buat driver nya",2024-06-05 12:04:09
Positif,mantep terus jaya Maxim saingin grap SM gojek yg mahal harga nya,2024-06-05 11:43:44
Positif,drivernya baik dan ramah😊,2024-06-05 11:28:50
Positif,"pelayanan nya bagus,ramah'jgaa",2024-06-05 11:25:55
Negatif,Banyak driver yg online tapi enggan mengambil orderan,2024-06-05 10:35:02
Positif,"sopan,cepat dan ramah👍🏻",2024-06-05 10:24:19
Positif,oke baiknya di aplikasi ditampilkan no pol pengendara nya. terimakasih,2024-06-05 10:22:29
Positif,"murah,pelayanan ok",2024-06-05 10:00:56
Positif,Maxim memng mantap dan cepat,2024-06-05 09:25:01
Negatif,Mo daftar aja susah ada apa sih sama ini aplikasi orang lagi buru² lho,2024-06-05 09:13:35
Positif,"maaf pak,saya ketinggalan kantong yg isinya kaca mata bisa tdk diantar ke rumah nanti saya kasih biayanya 🙏🙏🙏",2024-06-05 09:10:19
Positif,Saya Makai aplikasi maxsim dah 2 mggu...ngak dapat2 orderan satu pun🤬🤬🤬🤬,2024-06-05 08:38:56
Positif,bagus dan nyaman dan cepat,2024-06-05 08:34:37
Positif,"ramah orang'a terimakasih sudah mengantarkan sy ,mudah mudahan kita ketemu lg di lain kesempatan",2024-06-05 08:13:35
Negatif,"Sangat membantu saat akan pergi2.. Tolong di perbanyak driver motor nya ya, kadang agak lama dapat driver saat order maxim",2024-06-05 07:42:25
Negatif,Loading map aja lama. Hadeh.. ga jelas ini apk,2024-06-05 07:17:14
Positif,suka karna Abang nya ramah banget,2024-06-05 06:35:34
Negatif,Fitur e wallet kasprony ga bs dipake..krn driver mengeluh tdk bs ditarik dan selalu minta dibatalkan orderanny. Padahal sdh isi saldo disana...tp percuma ga bs dipake...,2024-06-05 05:53:33
Negatif,"Di apikasi bayar brpa, pas sampe bayar brpa mending perbaiki lah",2024-06-05 05:12:34
Positif,"driver nya baik,ramah",2024-06-05 04:54:48
Positif,driver nya sopan dan sangat hati hati dalam mengendari motor dan penumpang jg nyaman 👍,2024-06-05 04:53:15
Positif,"Pelayanan ok, terima kasih",2024-06-05 04:36:52
Positif,mantap boosque 🙏🙏 semoga tambah sukses 🙏🥰,2024-06-05 04:30:25
Negatif,"ada'in pilihan Driver dong, Driver Wanita / Pria tingkatkan lagi untuk maps'nya masih ada yang belum ditemukan titiknya.",2024-06-05 04:26:32
Negatif,Enak sbnrny make maxim ini tp kyny dri dulu maps ny gapernah dibenerin. Sy sbg costumer sering direpotkan buat nitikin maps manual yang sangat membingungkan,2024-06-05 04:25:08
Positif,"mas nya baik dan nurut... disuruh pelan2 kalo jalan rusak, bener2 dilakukannya...",2024-06-05 04:06:02
Positif,cepat dan ramah,2024-06-05 03:45:27
Positif,mantap selalu lancar,2024-06-05 03:35:17
Negatif,"tolong dong update lengkapin fitur appnya di bagian order, tampilkan juga nominal nya di depan, tambahkan fitur menu report riwayat order dan riwayat perjalan terakhir ketika akan melakukan perjalanan baru, sudah enak menggunakan maxim ini.",2024-06-05 03:09:49
Positif,Sangat baik pelayanannya,2024-06-05 02:38:40
Positif,Mantap pelayanannya,2024-06-05 02:19:43
Positif,makasih bapak nya gak ngeluh walaupun bawa barang berat,2024-06-05 02:06:06
Positif,"jossss gak rugi murah pelayan mantap. sukses terus maxim dan semoga driver maxim di seluruh Indonesia diberikan kesehatan, diberikan kesuksesan, dan keselamatan selama bekerja 🙏🏻🙏🏻",2024-06-05 01:40:35
Negatif,"Pelayanannya jelek sekali, masak ada lampu merah diterobos sampai diludahin orang, sedangkan aku mau diturunin dipinggir jalan, gimana sih gajelas banget drivernya",2024-06-05 01:34:43
Negatif,Aplikasi nya agak bodo susah kasi patokan gak muncul mulu,2024-06-05 01:14:28
Positif,driver nya sangat membantu dan juga sangat ramah.atributnya lengkap.motornya nyaman.dijalan membawa kendaraan sangat nyaman.,2024-06-05 00:51:34
Positif,sangat sopan dan ramah tamah terimakasi maxim,2024-06-04 23:56:30
Positif,terima kasih sudah mengantar kan saya dengan selamat smpe tujuan,2024-06-04 23:23:59
Positif,bagus drivernya baik dan ramah...👍👍👍,2024-06-04 18:02:40
Positif,terimakasih sangat terbanntu,2024-06-04 17:33:12
Positif,"bagus,sampai tujuan , jalan nya santai, joob👍🏼",2024-06-04 16:59:50
Positif,pelayanan nya sangat ramah,2024-06-04 15:32:00
Negatif,"untuk maxim harga bersahabat, untuk saran semoga kedepannya maps alamatnya lebih lengkap lagi jangkauannya biar makin banyak yang pakai apknya . thankyou maxim",2024-06-04 15:28:18
Positif,mantap murah dan bagus,2024-06-04 15:25:40
Positif,"terima kasih Maxim sudh hadir di kota Timika, kami masyarakat sangat terbantu dgn adanya Maxim..",2024-06-04 14:33:57
Positif,"respon cepat ,, ramah.. thanks",2024-06-04 14:13:10
Positif,Raidernya ramah ... mantap pokoknya,2024-06-04 14:09:43
Positif,cara mengemudinya nyaman.,2024-06-04 14:09:27
Positif,baguss da cepat dalam bekerja,2024-06-04 13:30:16
Negatif,"kalo bisa ini app, deteksi orderan Fiktif baru kasi bintang lima",2024-06-04 12:55:06
Negatif,"kurir yang mengantarkan enak2, cepat datang, murah. Hanya saja, respon aplikasi nya agak lambat buat nentuin lokasi jemput dan tujuan nya. harapannya, bisa ditingkatkan lagi buat developer nya.",2024-06-04 12:43:50
Negatif,kelaparan menunggu kalau begini modelnya maksimal taik,2024-06-04 12:27:30
Positif,Pelayanan dilevery food dan shop lambat skli😡😡,2024-06-04 12:14:30
Positif,sopirnya ramah...pelayanan cepat...mobilnya mantap...terima kasih...🙏🙏,2024-06-04 12:11:36
Positif,"bpa driver A baik dan sangat hati "" dalam berkendara",2024-06-04 11:59:14
Positif,"terimakasih telat waktu ,pelayan baik",2024-06-04 11:55:43
Positif,Paket sudah sampai dgn baik dan aman,2024-06-04 11:41:20
Positif,driver yang sopan.nyaman dan baik,2024-06-04 11:18:01
Negatif,alamat tujuan belum lengkap terdaftar masih bingung 😕,2024-06-04 11:09:46
Positif,cepat dan ok,2024-06-04 09:51:44
Positif,bagus luar biasa.mantap tingkatkan terus,2024-06-04 09:49:37
Negatif,"Sebenarnya suka pakai maxim cuma kecewa aja mau batalin pesanan food susah banget jadi kasihan sama drivernya,apa lagi banyak toko tutup,gak buka dan gak ada tulisanya",2024-06-04 09:41:27
Positif,"Bintang 10 kalau ada nih aplikasi..Driver nya cepat..ramah...jujur.. 1 ..lgi tarifnya lebih irit,,mantull...",2024-06-04 09:12:11
Positif,sangat baik terutama dikala cuaca hujan,2024-06-04 09:06:09
Positif,baik banget ganteng pulaa,2024-06-04 08:25:54
Positif,terimakasih atas pengiriman nya dengan baik,2024-06-04 08:25:45
Positif,terimakasih atas perhatian,2024-06-04 08:19:27
Negatif,"Map butut, lokasi gak jelas!!! Driver nya gak tau jalan + gak ramah!!!",2024-06-04 08:00:28
Positif,Sangat membantu!,2024-06-04 07:58:01
Positif,"respon cepat n drivernya ramah ,terima kasih maxim 🙏🏾",2024-06-04 07:26:12
Negatif,alamat di GPS lompat dan tidak sesuai dengan titik penjemputan dan pengantaran. sebaiknya Maxim untuk menggunakan navigator harus lebih akurat lagi karna membuat driver keliling mencari titik koordinat penjemputan dan pengantaran baik customer (bike) dan delievery. semoga diperhatikan dan direspong secepatnya. Thanks,2024-06-04 07:14:49
Positif,terima kasih banyak pak tetap semangat ea,2024-06-04 06:58:27
Negatif,"pas mau pesen makanan,di tunggu lama bgt ,gada yg mau nerima dan itu bikin badmood woyy😞",2024-06-04 06:21:41
Negatif,Isi kaspro 20rb yg masuk 17 rb. Pas d gunain malah d blokir. Di aplikasi sebelah gk kek gini ribetnya. Hati hati ya. Kalo mau order maxim mending tunai aja deh. Yangnya emang gk seberapa. Tp gk gini juga keles,2024-06-04 06:17:09
Positif,"drivernya baik,ramah.",2024-06-04 06:10:27
Positif,cepet bagus cuma. biasakan bawa helm dua ya drever penumpang ga dikaish helem ..,2024-06-04 06:07:11
Positif,"sangat cepat dan murah,,,, pelayanannya juga bagus dan ramah",2024-06-04 04:56:02
Positif,driver baik dan ramah...👍👍,2024-06-04 04:49:03
Positif,sangat baik pelayanan customer nya... semoga Allah SWT permudah kan rezeki nya amin,2024-06-04 04:40:47
Positif,cepat dan teapat,2024-06-04 04:38:55
Negatif,untuk driver foodnya terlalu lama ambil orderan menyeleksi yang terdekat mulu padahal ada yg sudah dekat memang untuk biaya murah,2024-06-04 04:28:40
Positif,Cepat dan gampang,2024-06-04 04:27:13
Positif,pelayanan cepat dan tepat waktu,2024-06-04 04:23:06
Positif,"cepat datang, Driver rendah hati",2024-06-04 03:40:00
Negatif,"map posisi driver g muncul,, smg bisa diperbaiki",2024-06-04 03:27:04
Positif,pengiriman cepat dan gk nunggu lama👌,2024-06-04 03:23:59
Positif,terima kasih banyak om driver sudah sangat baik🙏🏻🙏🏻🙏🏻,2024-06-04 03:14:26
Positif,sangat membantu. mkami para emak yg gak bisa naik otor,2024-06-04 03:03:50
Positif,sipppp puas aplikasinya dan sangat bermanfaat dalam penggunaannya,2024-06-04 02:47:19
Positif,"cepat, dan ramah",2024-06-04 02:09:48
Positif,driver baik dan ramah,2024-06-04 01:52:18
Positif,driver nya ramah banget heri ysnsyah,2024-06-04 01:49:18
Negatif,mobil keren anak muda banget dengan ciri khas kenalpot,2024-06-04 01:48:18
Negatif,"Bahasax sok"" pake bahasa ingris, pada hal d sini ini indonesia, g kya gojek dgn aplksi grab yg pke bhsa indonsia dan muda d mengrti",2024-06-04 01:26:25
Positif,"driver nya baik ok, memuaskan sampai ketujuan , pokonya the best buat Maxim",2024-06-04 01:06:12
Negatif,Semoga lebih ditingkatkan lagi terutama masalah keakuratan titik lokasi jemputan.,2024-06-04 01:01:43
Negatif,"pertama kali menggunakn langsung pakai Maxim utk ambil brng, cpt sampainya hanya info peta/map kosong jd customer tdk bisa lihat posisi driver udh sampai mana",2024-06-04 00:53:41
Positif,ramah & safety + akurat waktunya sesuai estimasi,2024-06-04 00:42:48
Positif,untuk sekarang bagus. usahakan pertahankan Jagan mengecewakan konsumen👍,2024-06-04 00:30:35
Positif,driver sangat baik dan ramah..,2024-06-04 00:30:13
Positif,"Cepat, merespon pesan",2024-06-04 00:25:15
Positif,sangat bagus untuk di gunakan,2024-06-04 00:01:40
Positif,"penjemputan cepat, dan aman",2024-06-03 23:56:52
Positif,"terimakasih, pelayanan ramah🙏",2024-06-03 23:38:00
Negatif,Susah daftar bagi pengguna baru,2024-06-03 23:25:36
Negatif,mohon maaf sayà baru menggunakan aplikasi ini,2024-06-03 22:41:37
Positif,drivernya pada sopan dan baik,2024-06-03 22:14:10
Negatif,Nyari titik penjemputan/titik antar susah bgt ya,2024-06-03 22:12:43
Positif,"Aplikasinya Bagus, Driver Ramah Ramah",2024-06-03 20:38:38
Negatif,"Maxim gmn sih, alamat aja susah di cari",2024-06-03 20:29:08
Positif,"bagus app nya, cuman gax akurat",2024-06-03 18:00:41
Positif,sopan dan ramah bagus pelayanan nya,2024-06-03 15:52:25
Negatif,knpa sya stiap psen maxim..gps sya sellu hilang jadi sya agak sulit mnmukan titik driver,2024-06-03 15:20:17
Positif,Drivernya ramah ramah mungkin ada beberapa yang tengil dan ngeselin tapi selebihnya oke lah,2024-06-03 14:59:26
Positif,cepat pelayanannya bagus,2024-06-03 14:47:07
Positif,smoga semakin tambah kualitas mutu juga pelayanan,2024-06-03 14:28:43
Positif,Pelayanan baik dan memuaskan,2024-06-03 14:27:07
Positif,okeee dan murah ceria,2024-06-03 14:19:42
Positif,"sangat ramah,baik,sopan,datang tepat waktu.",2024-06-03 13:40:14
